timestamp,mid_price,mid_price_wt,mid_price_mkt,book_I_0.2_5_1,book_I_0.4_5_1,book_I_0.6_5_1,book_I_0.8_5_1,B/A_ratio
2023-11-09 00:00:01,47065000.0,47065500.0,47064745.76271186,843.5982902795076,1792.8990416899323,2806.521205857396,3539.995785303414,1.0000424953255143
2023-11-09 00:00:05,47055500.0,47056000.0,47055260.17699115,-87.41077277809381,-601.5607831776142,-1100.7976904585958,-1555.478346772492,1.0000212517267029
2023-11-09 00:00:09,47057500.0,47057500.0,47057992.89099526,230.69259083271027,353.26860911399126,420.94756639003754,467.02065724134445,1.0000212508234694
2023-11-09 00:00:13,47060500.0,47060500.0,47060809.05077264,114.57330242544413,306.53230924904346,490.228788100183,669.6416493058205,1.0000212494687633
2023-11-09 00:00:17,47065500.0,47064500.0,47065500.0,-774.6543432995677,-763.114309258759,-761.6027241125703,-765.9979886487126,1.0000212472113035
2023-11-09 00:00:21,47067500.0,47067500.0,47067130.43478262,-19.44340091943741,-23.907070115208626,-13.825811326503754,9.314507208764553,1.0000637402796073
2023-11-09 00:00:25,47067500.0,47067500.0,47067997.58745476,385.2894161567092,585.749811783433,684.8155849128962,733.8401955366135,1.000021246308454
2023-11-09 00:00:29,47068000.0,47068000.0,47068205.04731861,-119.05801905691624,-274.92537731677294,-466.08702920377254,-688.1731711477041,1.0000424926169078
2023-11-09 00:00:33,47070000.0,47070000.0,47070581.6226784,-86.42702224105597,-170.69780948758125,-248.9501091837883,-318.1353648379445,1.000042490811362
2023-11-09 00:00:37,47064000.0,47064000.0,47064056.94760821,-44.66123177111149,-105.13566932082176,-183.69276773929596,-282.1063124984503,1.0000424962284598
2023-11-09 00:00:41,47066000.0,47066000.0,47065371.6433942,-166.8438382074237,-357.62602996081114,-570.2606989443302,-801.0952168703079,1.000042494422607
2023-11-09 00:00:45,47068000.0,47068000.0,47066769.95305164,-320.8638841882348,-663.2211226671934,-1027.5604195296764,-1410.2462880313396,1.0000849870394766
2023-11-09 00:00:49,47066000.0,47066500.0,47066148.51485149,174.88934601843357,-20.50604459643364,-282.84901962429285,-600.4238391891122,1.000042494422607
2023-11-09 00:00:53,47067500.0,47067500.0,47067314.159292035,-344.3901032730937,-709.0218220055103,-1084.8927108719945,-1460.2970277443528,1.0000637402796073
2023-11-09 00:00:57,47068000.0,47068000.0,47067888.88888888,-63.97071877121925,-100.58345013856888,-94.53178842365742,-38.90212431550026,1.0000424926169078
2023-11-09 00:01:01,47069000.0,47069000.0,47068528.389339514,-149.49139426648617,-265.64869376271963,-322.59148155897856,-297.7353218048811,1.0000424917141157
2023-11-09 00:01:05,47069500.0,47069500.0,47069086.1618799,-284.23072132468224,-580.3426192626357,-879.6134222522378,-1172.849306985736,1.000021245405681
2023-11-09 00:01:09,47065000.0,47065000.0,47065785.0931677,270.15696965157986,580.3542178198695,920.6072185114026,1273.4041631370783,1.0000424953255143
